datetime;id;name;temp_degC;relHum_%;absHum_gkg;pres_hPa;timestamp
2022-12-15 00:16:29+00:00;59;Arbeitszimmer;14.83402;52.09608;6.59032;0.0;1671063389
2022-12-15 00:17:16+00:00;58;Wohnzimmer;15.03143;43.40754;5.55748;994.65527;1671063436
2022-12-15 00:17:29+00:00;59;Arbeitszimmer;14.83364;52.08788;6.58913;0.0;1671063449
2022-12-15 00:18:16+00:00;58;Wohnzimmer;15.03334;43.4473;5.56322;994.65356;1671063496
2022-12-15 00:18:29+00:00;59;Arbeitszimmer;14.83727;52.08549;6.59028;0.0;1671063509
2022-12-15 00:19:16+00:00;58;Wohnzimmer;15.01961;43.46027;5.56024;994.67383;1671063556
2022-12-15 00:19:29+00:00;59;Arbeitszimmer;14.84318;52.04058;6.58697;0.0;1671063569
2022-12-15 00:20:16+00:00;58;Wohnzimmer;15.01331;43.41412;5.55221;994.67163;1671063616
2022-12-15 00:20:29+00:00;59;Arbeitszimmer;14.84203;52.05889;6.58883;0.0;1671063629
2022-12-15 00:21:16+00:00;58;Wohnzimmer;14.99176;43.4062;5.54394;994.68018;1671063676
2022-12-15 00:21:29+00:00;59;Arbeitszimmer;14.83974;52.00424;6.58099;0.0;1671063689
2022-12-15 00:22:16+00:00;58;Wohnzimmer;14.98661;43.44702;5.54741;994.73853;1671063736
2022-12-15 00:22:29+00:00;59;Arbeitszimmer;14.83631;51.99709;6.57871;0.0;1671063749
2022-12-15 00:23:16+00:00;58;Wohnzimmer;14.9889;43.4947;5.55427;994.77319;1671063796
2022-12-15 00:23:29+00:00;59;Arbeitszimmer;14.83536;52.01998;6.58123;0.0;1671063809
2022-12-15 00:24:16+00:00;58;Wohnzimmer;14.99157;43.48364;5.55376;994.79004;1671063856
2022-12-15 00:24:29+00:00;59;Arbeitszimmer;14.818;52.00539;6.57244;0.0;1671063869
2022-12-15 00:25:16+00:00;58;Wohnzimmer;14.97746;43.48602;5.5493;994.83398;1671063916
2022-12-15 00:25:29+00:00;59;Arbeitszimmer;14.8407;51.99423;6.58011;0.0;1671063929
2022-12-15 00:26:17+00:00;58;Wohnzimmer;14.97345;43.48726;5.54811;994.79785;1671063977
2022-12-15 00:26:29+00:00;59;Arbeitszimmer;14.82773;52.00891;6.57678;0.0;1671063989
2022-12-15 00:27:16+00:00;58;Wohnzimmer;14.98127;43.49031;5.55114;994.82153;1671064036
2022-12-15 00:27:29+00:00;59;Arbeitszimmer;14.83574;51.9989;6.57871;0.0;1671064049
2022-12-15 00:28:16+00:00;58;Wohnzimmer;14.95609;43.54582;5.54973;994.8916;1671064096
2022-12-15 00:28:29+00:00;59;Arbeitszimmer;14.84451;51.97096;6.57869;0.0;1671064109
2022-12-15 00:29:16+00:00;58;Wohnzimmer;14.93607;43.55774;5.54449;994.92407;1671064156
2022-12-15 00:29:29+00:00;59;Arbeitszimmer;14.84184;51.97105;6.57763;0.0;1671064169
2022-12-15 00:30:17+00:00;58;Wohnzimmer;14.94446;43.59303;5.55182;994.96265;1671064217
2022-12-15 00:30:29+00:00;59;Arbeitszimmer;14.8428;51.99127;6.58057;0.0;1671064229
2022-12-15 00:31:17+00:00;58;Wohnzimmer;14.9416;43.5524;5.54568;995.01392;1671064277
2022-12-15 00:31:29+00:00;59;Arbeitszimmer;14.83803;51.98727;6.57816;0.0;1671064289
2022-12-15 00:32:16+00:00;58;Wohnzimmer;14.94217;43.56203;5.5471;995.02637;1671064336
2022-12-15 00:32:29+00:00;59;Arbeitszimmer;14.83746;51.98498;6.57764;0.0;1671064349
2022-12-15 00:33:17+00:00;58;Wohnzimmer;14.92939;43.56775;5.54352;995.01978;1671064397
2022-12-15 00:33:29+00:00;59;Arbeitszimmer;14.8428;51.98698;6.58003;0.0;1671064409
2022-12-15 00:34:17+00:00;58;Wohnzimmer;14.92043;43.56956;5.54073;995.03149;1671064457
2022-12-15 00:34:29+00:00;59;Arbeitszimmer;14.86435;51.98479;6.58838;0.0;1671064469
2022-12-15 00:35:16+00:00;58;Wohnzimmer;14.90879;43.58034;5.53818;995.07202;1671064516
2022-12-15 00:35:29+00:00;59;Arbeitszimmer;14.83936;51.99013;6.57905;0.0;1671064529
2022-12-15 00:36:16+00:00;58;Wohnzimmer;14.91013;43.65339;5.54791;995.05884;1671064576
2022-12-15 00:36:29+00:00;59;Arbeitszimmer;14.83536;51.99671;6.57828;0.0;1671064589
2022-12-15 00:37:16+00:00;58;Wohnzimmer;14.9004;43.61143;5.5393;995.0752;1671064636
2022-12-15 00:37:30+00:00;59;Arbeitszimmer;14.86855;51.9927;6.59107;0.0;1671064650
2022-12-15 00:38:16+00:00;58;Wohnzimmer;14.90402;43.65721;5.54634;995.09082;1671064696
2022-12-15 00:38:29+00:00;59;Arbeitszimmer;14.85882;51.99928;6.588;0.0;1671064709
2022-12-15 00:39:16+00:00;58;Wohnzimmer;14.88152;43.62411;5.53455;995.10498;1671064756
2022-12-15 00:39:30+00:00;59;Arbeitszimmer;14.86492;52.06566;6.59886;0.0;1671064770
2022-12-15 00:40:16+00:00;58;Wohnzimmer;14.89525;43.61763;5.53836;995.08765;1671064816
2022-12-15 00:40:30+00:00;59;Arbeitszimmer;14.86149;51.95322;6.58324;0.0;1671064830
2022-12-15 00:41:16+00:00;58;Wohnzimmer;14.9004;43.6697;5.5467;995.11572;1671064876
2022-12-15 00:41:29+00:00;59;Arbeitszimmer;14.86187;51.9846;6.58737;0.0;1671064889
2022-12-15 00:42:16+00:00;58;Wohnzimmer;14.89182;43.60952;5.53617;995.0769;1671064936
2022-12-15 00:42:30+00:00;59;Arbeitszimmer;14.86721;51.98402;6.58943;0.0;1671064950
2022-12-15 00:43:16+00:00;58;Wohnzimmer;14.8901;43.70918;5.54824;995.03979;1671064996
2022-12-15 00:43:30+00:00;59;Arbeitszimmer;14.84833;52.01235;6.58546;0.0;1671065010
2022-12-15 00:44:16+00:00;58;Wohnzimmer;14.90135;43.62478;5.54132;995.08252;1671065056
2022-12-15 00:44:30+00:00;59;Arbeitszimmer;14.87827;52.02494;6.59906;0.0;1671065070
2022-12-15 00:45:16+00:00;58;Wohnzimmer;14.87656;43.63031;5.53367;995.10059;1671065116
2022-12-15 00:45:30+00:00;59;Arbeitszimmer;14.87293;52.01111;6.59516;0.0;1671065130
2022-12-15 00:46:16+00:00;58;Wohnzimmer;14.87961;43.64939;5.53712;995.12354;1671065176
2022-12-15 00:46:29+00:00;59;Arbeitszimmer;14.86282;51.97229;6.58619;0.0;1671065189
2022-12-15 00:47:17+00:00;58;Wohnzimmer;14.87465;43.63203;5.53325;995.13818;1671065237
2022-12-15 00:47:30+00:00;59;Arbeitszimmer;14.88934;51.95675;6.59484;0.0;1671065250
2022-12-15 00:48:16+00:00;58;Wohnzimmer;14.86759;43.60332;5.52723;995.13525;1671065296
2022-12-15 00:48:30+00:00;59;Arbeitszimmer;14.88514;52.01607;6.60069;0.0;1671065310
2022-12-15 00:49:16+00:00;58;Wohnzimmer;14.88152;43.60113;5.53164;995.12842;1671065356
2022-12-15 00:49:30+00:00;59;Arbeitszimmer;14.90326;51.93844;6.5981;0.0;1671065370
2022-12-15 00:50:17+00:00;58;Wohnzimmer;14.87465;43.6161;5.53123;995.14673;1671065417
2022-12-15 00:50:30+00:00;59;Arbeitszimmer;14.88628;51.95389;6.59326;0.0;1671065430
2022-12-15 00:51:17+00:00;58;Wohnzimmer;14.88342;43.59608;5.53164;995.10229;1671065477
2022-12-15 00:51:30+00:00;59;Arbeitszimmer;14.86015;52.00825;6.58968;0.0;1671065490
2022-12-15 00:52:17+00:00;58;Wohnzimmer;14.90307;43.60943;5.53995;995.15698;1671065537
2022-12-15 00:52:30+00:00;59;Arbeitszimmer;14.87522;52.04468;6.60034;0.0;1671065550
2022-12-15 00:53:16+00:00;58;Wohnzimmer;14.8798;43.60809;5.53194;995.12646;1671065596
2022-12-15 00:53:30+00:00;59;Arbeitszimmer;14.89735;52.05374;6.61037;0.0;1671065610
2022-12-15 00:54:17+00:00;58;Wohnzimmer;14.88876;43.56279;5.52921;995.12256;1671065657
2022-12-15 00:54:30+00:00;59;Arbeitszimmer;14.87885;52.05202;6.60272;0.0;1671065670
2022-12-15 00:55:17+00:00;58;Wohnzimmer;14.89849;43.5523;5.53115;995.15283;1671065717
2022-12-15 00:55:30+00:00;59;Arbeitszimmer;14.88991;52.08015;6.61074;0.0;1671065730
2022-12-15 00:56:17+00:00;58;Wohnzimmer;14.89944;43.52407;5.52789;995.14819;1671065777
2022-12-15 00:56:30+00:00;59;Arbeitszimmer;14.87312;52.13814;6.61135;0.0;1671065790
2022-12-15 00:57:17+00:00;58;Wohnzimmer;14.91451;43.577;5.53968;995.17139;1671065837
2022-12-15 00:57:30+00:00;59;Arbeitszimmer;14.89735;52.17323;6.62555;0.0;1671065850
2022-12-15 00:58:17+00:00;58;Wohnzimmer;14.90974;43.52427;5.53137;995.2002;1671065897
2022-12-15 00:58:30+00:00;59;Arbeitszimmer;14.88686;52.19116;6.6236;0.0;1671065910
2022-12-15 00:59:17+00:00;58;Wohnzimmer;14.90955;43.48869;5.52679;995.21313;1671065957
2022-12-15 00:59:30+00:00;59;Arbeitszimmer;14.88419;52.15158;6.6175;0.0;1671065970
2022-12-15 01:00:17+00:00;58;Wohnzimmer;14.93988;43.53733;5.54318;995.20386;1671066017
2022-12-15 01:00:30+00:00;59;Arbeitszimmer;14.89868;52.145;6.6225;0.0;1671066030
2022-12-15 01:01:17+00:00;58;Wohnzimmer;14.94217;43.5195;5.54168;995.21045;1671066077
2022-12-15 01:01:30+00:00;59;Arbeitszimmer;14.91699;52.21977;6.63939;0.0;1671066090
2022-12-15 01:02:17+00:00;58;Wohnzimmer;14.92157;43.52665;5.53565;995.21777;1671066137
2022-12-15 01:02:30+00:00;59;Arbeitszimmer;14.89296;52.30265;6.64021;0.0;1671066150
2022-12-15 01:03:17+00:00;58;Wohnzimmer;14.94656;43.48049;5.53819;995.16968;1671066197
2022-12-15 01:03:30+00:00;59;Arbeitszimmer;14.90726;52.29502;6.64502;0.0;1671066210
2022-12-15 01:04:17+00:00;58;Wohnzimmer;14.95571;43.51435;5.54559;995.18701;1671066257
2022-12-15 01:04:30+00:00;59;Arbeitszimmer;14.90574;52.22816;6.63591;0.0;1671066270
2022-12-15 01:05:17+00:00;58;Wohnzimmer;14.96868;43.45369;5.54222;995.18066;1671066317
2022-12-15 01:05:30+00:00;59;Arbeitszimmer;14.91241;52.35291;6.65446;0.0;1671066330
2022-12-15 01:06:17+00:00;58;Wohnzimmer;14.99043;43.45493;5.54971;995.18018;1671066377
2022-12-15 01:06:30+00:00;59;Arbeitszimmer;14.93111;52.37675;6.66506;0.0;1671066390
2022-12-15 01:07:17+00:00;58;Wohnzimmer;15.0053;43.32542;5.53817;995.13403;1671066437
2022-12-15 01:07:30+00:00;59;Arbeitszimmer;14.92825;52.39992;6.66685;0.0;1671066450
2022-12-15 01:08:17+00:00;58;Wohnzimmer;15.03563;43.32752;5.54865;995.17456;1671066497
2022-12-15 01:08:30+00:00;59;Arbeitszimmer;14.89677;52.38209;6.65184;0.0;1671066510
2022-12-15 01:09:17+00:00;58;Wohnzimmer;15.05051;43.3074;5.55109;995.17139;1671066557
2022-12-15 01:09:30+00:00;59;Arbeitszimmer;14.888;52.5053;6.66393;0.0;1671066570
2022-12-15 01:10:17+00:00;58;Wohnzimmer;15.06252;43.34106;5.55946;995.19556;1671066617
2022-12-15 01:10:30+00:00;59;Arbeitszimmer;14.88953;52.53048;6.66775;0.0;1671066630
2022-12-15 01:11:17+00:00;58;Wohnzimmer;15.07645;43.23139;5.55008;995.18481;1671066677
2022-12-15 01:11:30+00:00;59;Arbeitszimmer;14.90631;52.52934;6.67441;0.0;1671066690
2022-12-15 01:12:17+00:00;58;Wohnzimmer;15.08846;43.1632;5.54537;995.20508;1671066737
2022-12-15 01:12:30+00:00;59;Arbeitszimmer;14.90841;52.56004;6.67916;0.0;1671066750
2022-12-15 01:13:17+00:00;58;Wohnzimmer;15.11555;43.08119;5.54394;995.22168;1671066797
2022-12-15 01:13:30+00:00;59;Arbeitszimmer;14.90841;52.65007;6.6906;0.0;1671066810
2022-12-15 01:14:17+00:00;58;Wohnzimmer;15.12318;43.05983;5.54376;995.23779;1671066857
2022-12-15 01:14:30+00:00;59;Arbeitszimmer;14.91108;52.63834;6.6902;0.0;1671066870
2022-12-15 01:15:17+00:00;58;Wohnzimmer;15.1432;43.07137;5.55199;995.21973;1671066917
2022-12-15 01:15:30+00:00;59;Arbeitszimmer;14.88934;52.67134;6.68555;0.0;1671066930
2022-12-15 01:16:17+00:00;58;Wohnzimmer;15.14988;42.97781;5.54218;995.25391;1671066977
2022-12-15 01:16:30+00:00;59;Arbeitszimmer;14.90498;52.62518;6.68604;0.0;1671066990
2022-12-15 01:17:17+00:00;58;Wohnzimmer;15.15694;43.00604;5.54819;995.2561;1671067037
2022-12-15 01:17:30+00:00;59;Arbeitszimmer;14.87827;52.59924;6.67191;0.0;1671067050
2022-12-15 01:18:17+00:00;58;Wohnzimmer;15.17658;43.11428;5.56879;995.24512;1671067097
2022-12-15 01:18:30+00:00;59;Arbeitszimmer;14.87617;52.6329;6.67532;0.0;1671067110
2022-12-15 01:19:17+00:00;58;Wohnzimmer;15.19089;43.20927;5.58591;995.27466;1671067157
2022-12-15 01:19:30+00:00;59;Arbeitszimmer;14.87846;52.75469;6.6917;0.0;1671067170
2022-12-15 01:20:17+00:00;58;Wohnzimmer;15.18898;43.08796;5.56958;995.28979;1671067217
2022-12-15 01:20:30+00:00;59;Arbeitszimmer;14.85977;52.70872;6.67827;0.0;1671067230
2022-12-15 01:21:17+00:00;58;Wohnzimmer;15.201;42.98544;5.56038;995.30811;1671067277
2022-12-15 01:21:30+00:00;59;Arbeitszimmer;14.82391;52.80342;6.67569;0.0;1671067290
2022-12-15 01:22:17+00:00;58;Wohnzimmer;15.21645;43.06231;5.57554;995.27441;1671067337
2022-12-15 01:22:30+00:00;59;Arbeitszimmer;14.86855;52.86102;6.70115;0.0;1671067350
2022-12-15 01:23:17+00:00;58;Wohnzimmer;15.24601;43.38741;5.62772;995.31616;1671067397
2022-12-15 01:23:30+00:00;59;Arbeitszimmer;14.87007;52.88525;6.70484;0.0;1671067410
2022-12-15 01:24:17+00:00;58;Wohnzimmer;15.25574;42.99917;5.58065;995.35132;1671067457
2022-12-15 01:24:30+00:00;59;Arbeitszimmer;14.84966;52.88992;6.69711;0.0;1671067470
2022-12-15 01:25:17+00:00;58;Wohnzimmer;15.27214;42.90619;5.57412;995.39746;1671067517
2022-12-15 01:25:30+00:00;59;Arbeitszimmer;14.83631;52.83613;6.68487;0.0;1671067530
2022-12-15 01:26:17+00:00;58;Wohnzimmer;15.26966;42.82818;5.56315;995.40869;1671067577
2022-12-15 01:26:30+00:00;59;Arbeitszimmer;14.81094;52.92749;6.6861;0.0;1671067590
2022-12-15 01:27:17+00:00;58;Wohnzimmer;15.27901;42.79356;5.56181;995.41113;1671067637
2022-12-15 01:27:30+00:00;59;Arbeitszimmer;14.81056;52.95019;6.68881;0.0;1671067650
2022-12-15 01:28:17+00:00;58;Wohnzimmer;15.29961;43.05687;5.60302;995.41797;1671067697
2022-12-15 01:28:30+00:00;59;Arbeitszimmer;14.82334;52.83976;6.68006;0.0;1671067710
2022-12-15 01:29:17+00:00;58;Wohnzimmer;15.29732;42.90428;5.58239;995.3999;1671067757
2022-12-15 01:29:30+00:00;59;Arbeitszimmer;14.82525;52.95134;6.69494;0.0;1671067770
2022-12-15 01:30:17+00:00;58;Wohnzimmer;15.28034;42.77925;5.5604;995.36328;1671067817
2022-12-15 01:30:30+00:00;59;Arbeitszimmer;14.82067;52.96154;6.69436;0.0;1671067830
2022-12-15 01:31:17+00:00;58;Wohnzimmer;15.29312;42.75274;5.56126;995.40308;1671067877
2022-12-15 01:31:30+00:00;59;Arbeitszimmer;14.80732;52.93713;6.68584;0.0;1671067890
2022-12-15 01:32:17+00:00;58;Wohnzimmer;15.31105;42.78603;5.57164;995.38916;1671067937
2022-12-15 01:32:30+00:00;59;Arbeitszimmer;14.80255;53.00474;6.69244;0.0;1671067950
2022-12-15 01:33:17+00:00;58;Wohnzimmer;15.32459;42.98716;5.60242;995.32642;1671067997
2022-12-15 01:33:30+00:00;59;Arbeitszimmer;14.80694;53.04308;6.69907;0.0;1671068010
2022-12-15 01:34:17+00:00;58;Wohnzimmer;15.3265;43.08043;5.61523;995.3064;1671068057
2022-12-15 01:34:30+00:00;59;Arbeitszimmer;14.76688;53.13721;6.69462;0.0;1671068070
2022-12-15 01:35:17+00:00;58;Wohnzimmer;15.33222;42.87815;5.5908;995.30396;1671068117
2022-12-15 01:35:30+00:00;59;Arbeitszimmer;14.79492;53.05223;6.69533;0.0;1671068130
2022-12-15 01:36:17+00:00;58;Wohnzimmer;15.34481;42.87558;5.59473;995.31934;1671068177
2022-12-15 01:36:30+00:00;59;Arbeitszimmer;14.77146;53.03478;6.68358;0.0;1671068190
2022-12-15 01:37:17+00:00;58;Wohnzimmer;15.33947;42.81855;5.58548;995.30347;1671068237
2022-12-15 01:37:30+00:00;59;Arbeitszimmer;14.81724;52.983;6.69568;0.0;1671068250
2022-12-15 01:38:17+00:00;58;Wohnzimmer;15.31105;42.81635;5.57559;995.34082;1671068297
2022-12-15 01:38:30+00:00;59;Arbeitszimmer;14.82201;52.92492;6.69028;0.0;1671068310
2022-12-15 01:39:17+00:00;58;Wohnzimmer;15.33432;42.79461;5.58062;995.32788;1671068357
2022-12-15 01:39:30+00:00;59;Arbeitszimmer;14.82525;52.92778;6.69196;0.0;1671068370
2022-12-15 01:40:17+00:00;58;Wohnzimmer;15.33947;42.86776;5.5919;995.33813;1671068417
2022-12-15 01:40:30+00:00;59;Arbeitszimmer;14.84241;52.90022;6.69546;0.0;1671068430
2022-12-15 01:41:17+00:00;58;Wohnzimmer;15.32631;42.86089;5.58655;995.31421;1671068477
2022-12-15 01:41:30+00:00;59;Arbeitszimmer;14.79397;52.95219;6.68232;0.0;1671068490
2022-12-15 01:42:17+00:00;58;Wohnzimmer;15.33566;42.8441;5.58753;995.41602;1671068537
2022-12-15 01:42:30+00:00;59;Arbeitszimmer;14.76517;53.15342;6.69596;0.0;1671068550
2022-12-15 01:43:17+00:00;58;Wohnzimmer;15.33279;42.81034;5.58215;995.38965;1671068597
2022-12-15 01:43:30+00:00;59;Arbeitszimmer;14.71424;53.18699;6.67945;0.0;1671068610
2022-12-15 01:44:17+00:00;58;Wohnzimmer;15.33527;42.85135;5.58834;995.42212;1671068657
2022-12-15 01:44:30+00:00;59;Arbeitszimmer;14.73732;53.28579;6.70127;0.0;1671068670
2022-12-15 01:45:17+00:00;58;Wohnzimmer;15.35168;42.84039;5.59247;995.46606;1671068717
2022-12-15 01:45:30+00:00;59;Arbeitszimmer;14.69517;53.34587;6.69163;0.0;1671068730
2022-12-15 01:46:17+00:00;58;Wohnzimmer;15.33756;42.88092;5.59297;995.49634;1671068777
2022-12-15 01:46:30+00:00;59;Arbeitszimmer;14.70642;53.37439;6.69979;0.0;1671068790
2022-12-15 01:47:17+00:00;58;Wohnzimmer;15.34519;43.64309;5.69502;995.49048;1671068837
2022-12-15 01:47:30+00:00;59;Arbeitszimmer;14.67781;53.55177;6.71036;0.0;1671068850
2022-12-15 01:48:17+00:00;58;Wohnzimmer;15.3307;43.38646;5.65656;995.46729;1671068897
2022-12-15 01:48:30+00:00;59;Arbeitszimmer;14.68792;53.49655;6.70757;0.0;1671068910
2022-12-15 01:49:17+00:00;58;Wohnzimmer;15.35168;43.06221;5.62142;995.43774;1671068957
2022-12-15 01:49:30+00:00;59;Arbeitszimmer;14.70165;53.43504;6.70546;0.0;1671068970
2022-12-15 01:50:17+00:00;58;Wohnzimmer;15.33222;42.96455;5.60207;995.43164;1671069017
2022-12-15 01:50:30+00:00;59;Arbeitszimmer;14.68697;53.38793;6.69356;0.0;1671069030
2022-12-15 01:51:17+00:00;58;Wohnzimmer;15.35683;43.01119;5.61652;995.47754;1671069077
2022-12-15 01:51:30+00:00;59;Arbeitszimmer;14.67953;53.47433;6.70135;0.0;1671069090
2022-12-15 01:52:17+00:00;58;Wohnzimmer;15.36102;42.9285;5.60714;995.46753;1671069137
2022-12-15 01:52:30+00:00;59;Arbeitszimmer;14.66198;53.52678;6.70076;0.0;1671069150
2022-12-15 01:53:17+00:00;58;Wohnzimmer;15.33756;43.03761;5.61341;995.47656;1671069197
2022-12-15 01:53:30+00:00;59;Arbeitszimmer;14.65969;53.47166;6.69293;0.0;1671069210
2022-12-15 01:54:17+00:00;58;Wohnzimmer;15.37609;43.0438;5.62734;995.49414;1671069257
2022-12-15 01:54:30+00:00;59;Arbeitszimmer;14.66331;53.54862;6.70404;0.0;1671069270
2022-12-15 01:55:17+00:00;58;Wohnzimmer;15.35244;43.48412;5.67676;995.53687;1671069317
2022-12-15 01:55:30+00:00;59;Arbeitszimmer;14.64672;53.51763;6.69339;0.0;1671069330
2022-12-15 01:56:17+00:00;58;Wohnzimmer;15.34653;43.42251;5.66669;995.51538;1671069377
2022-12-15 01:56:30+00:00;59;Arbeitszimmer;14.65034;53.53661;6.69724;0.0;1671069390
2022-12-15 01:57:17+00:00;58;Wohnzimmer;15.35206;43.19334;5.63867;995.51562;1671069437
2022-12-15 01:57:30+00:00;59;Arbeitszimmer;14.63795;53.58419;6.69813;0.0;1671069450
2022-12-15 01:58:17+00:00;58;Wohnzimmer;15.34004;43.44149;5.66694;995.52686;1671069497
2022-12-15 01:58:30+00:00;59;Arbeitszimmer;14.66484;53.4544;6.69286;0.0;1671069510
2022-12-15 01:59:17+00:00;58;Wohnzimmer;15.36293;43.71099;5.71001;995.49683;1671069557
2022-12-15 01:59:30+00:00;59;Arbeitszimmer;14.64901;53.5244;6.69517;0.0;1671069570
2022-12-15 02:00:17+00:00;58;Wohnzimmer;15.3717;43.43567;5.67706;995.41748;1671069617
2022-12-15 02:00:30+00:00;59;Arbeitszimmer;14.62994;53.5841;6.69485;0.0;1671069630
2022-12-15 02:01:17+00:00;58;Wohnzimmer;15.3492;43.62183;5.69362;995.44458;1671069677
2022-12-15 02:01:30+00:00;59;Arbeitszimmer;14.63394;53.58763;6.69693;0.0;1671069690
2022-12-15 02:02:17+00:00;58;Wohnzimmer;15.35358;43.37606;5.66305;995.43701;1671069737
2022-12-15 02:02:30+00:00;59;Arbeitszimmer;14.63737;53.55892;6.69474;0.0;1671069750
2022-12-15 02:03:17+00:00;58;Wohnzimmer;15.35664;43.40219;5.66751;995.44971;1671069797
2022-12-15 02:03:30+00:00;59;Arbeitszimmer;14.65645;53.57666;6.70474;0.0;1671069810
2022-12-15 02:04:17+00:00;58;Wohnzimmer;15.35473;43.73493;5.7103;995.45312;1671069857
2022-12-15 02:04:30+00:00;59;Arbeitszimmer;14.62822;53.53241;6.68769;0.0;1671069870
2022-12-15 02:05:17+00:00;58;Wohnzimmer;15.34786;43.30854;5.65227;995.48682;1671069917
2022-12-15 02:05:30+00:00;59;Arbeitszimmer;14.62574;53.56674;6.69097;0.0;1671069930
2022-12-15 02:06:17+00:00;58;Wohnzimmer;15.34519;43.29147;5.64913;995.55713;1671069977
2022-12-15 02:06:30+00:00;59;Arbeitszimmer;14.61887;53.58648;6.69064;0.0;1671069990
2022-12-15 02:07:17+00:00;58;Wohnzimmer;15.33184;43.30177;5.64591;995.57861;1671070037
2022-12-15 02:07:30+00:00;59;Arbeitszimmer;14.62193;53.63522;6.69797;0.0;1671070050
2022-12-15 02:08:17+00:00;58;Wohnzimmer;15.34653;43.23997;5.64287;995.58252;1671070097
2022-12-15 02:08:30+00:00;59;Arbeitszimmer;14.64005;53.58763;6.69942;0.0;1671070110
2022-12-15 02:09:17+00:00;58;Wohnzimmer;15.32936;43.28241;5.64253;995.52368;1671070157
2022-12-15 02:09:30+00:00;59;Arbeitszimmer;14.61391;53.61052;6.69162;0.0;1671070170
2022-12-15 02:10:17+00:00;58;Wohnzimmer;15.33413;43.34402;5.6522;995.49902;1671070217
2022-12-15 02:10:30+00:00;59;Arbeitszimmer;14.62669;53.60985;6.69675;0.0;1671070230
